Date,AMD,AVGO,GOOGL,META,MSFT,NVDA,TSLA
2023-10-31,98.5,81.89874267578125,123.0628890991211,298.9241943359375,331.7110290527344,40.75150680541992,200.83999633789062
2023-11-01,108.04000091552734,83.02496337890625,125.41345977783203,309.42181396484375,339.52032470703125,42.295433044433594,205.66000366210938
2023-11-02,107.83000183105469,84.8121109008789,126.44493103027344,308.4494323730469,341.727783203125,43.4755973815918,218.50999450683594
2023-11-03,112.25,85.91984558105469,128.041748046875,312.1504211425781,346.1230163574219,44.97355270385742,219.9600067138672
2023-11-06,111.75,85.7397689819336,129.18228149414062,313.341064453125,349.7823791503906,45.71902847290039,219.27000427246094
2023-11-07,113.44999694824219,87.39356231689453,129.8964080810547,316.3375244140625,353.7066650390625,45.922889709472656,222.17999267578125
2023-11-08,113.58999633789062,88.68916320800781,130.75926208496094,317.29010009765625,356.3261413574219,46.54145050048828,222.11000061035156
2023-11-09,113.48999786376953,88.71349334716797,129.1724090576172,318.0540466308594,353.8636474609375,46.91718673706055,209.97999572753906
2023-11-10,118.58999633789062,93.20475769042969,131.5031280517578,326.2100524902344,362.6736755371094,48.30121994018555,214.64999389648438
2023-11-13,116.79000091552734,92.17391967773438,131.00721740722656,326.62677001953125,359.74029541015625,48.58601760864258,223.7100067138672
2023-11-14,119.87999725341797,94.7076644897461,132.52468872070312,333.69140625,363.2623291015625,49.62130355834961,237.41000366210938
2023-11-15,118.0,94.9451904296875,133.5164794921875,330.119384765625,363.4098205566406,48.853843688964844,242.83999633789062
2023-11-16,119.83000183105469,93.40233612060547,135.80755615234375,331.587890625,369.7997131347656,49.4454231262207,233.58999633789062
2023-11-17,120.62000274658203,95.17198944091797,134.20082092285156,332.4312744140625,363.58673095703125,49.263553619384766,234.3000030517578
2023-11-20,121.52999877929688,96.92214965820312,135.1331329345703,337.3228759765625,371.0482482910156,50.373775482177734,235.60000610351562
2023-11-21,119.16000366210938,95.50975036621094,135.8472442626953,334.356201171875,366.75225830078125,49.90909957885742,241.1999969482422
2023-11-22,122.51000213623047,94.61421203613281,137.35476684570312,338.8309631347656,371.4512939453125,48.68195724487305,234.2100067138672
2023-11-24,122.30999755859375,95.28295135498047,135.56951904296875,335.5964050292969,371.0383605957031,47.74261474609375,235.4499969482422
2023-11-27,122.6500015258789,92.49612426757812,135.2918243408203,332.09393310546875,372.1983642578125,48.208290100097656,236.0800018310547
2023-11-28,122.01000213623047,92.11746215820312,136.07530212402344,336.35052490234375,376.2191162109375,47.78757858276367,246.72000122070312
2023-11-29,123.8499984741211,91.58014678955078,133.8834686279297,329.6133728027344,372.434326171875,48.106361389160156,244.13999938964844
2023-11-30,121.16000366210938,90.11032104492188,131.44363403320312,324.6026611328125,372.4932861328125,46.737327575683594,240.0800018310547
2023-12-01,121.38999938964844,90.52596282958984,130.77911376953125,322.2908020019531,368.1678466796875,46.73232650756836,238.8300018310547
2023-12-04,118.56999969482422,89.93901062011719,128.2103271484375,317.5282287597656,362.8887634277344,45.47819519042969,235.5800018310547
2023-12-05,118.37999725341797,88.88285064697266,129.916259765625,315.81170654296875,366.2115478515625,46.53755187988281,238.72000122070312
2023-12-06,116.81999969482422,87.9600830078125,128.95419311523438,314.9782409667969,362.55450439453125,45.47520446777344,239.3699951171875
2023-12-07,128.3699951171875,89.7725601196289,135.80755615234375,324.04705810546875,364.6681823730469,46.567535400390625,242.63999938964844
2023-12-08,128.9199981689453,91.91792297363281,133.8834686279297,330.1590576171875,367.8925476074219,47.47697448730469,243.83999633789062
2023-12-11,134.41000366210938,100.18595123291016,132.1973876953125,322.7472839355469,365.0121765136719,46.598514556884766,239.74000549316406
2023-12-12,137.61000061035156,104.37544250488281,131.43370056152344,331.6176452636719,368.0400085449219,47.627891540527344,237.00999450683594
2023-12-13,138.19000244140625,106.07014465332031,131.48330688476562,332.133544921875,368.03021240234375,48.058624267578125,239.2899932861328
2023-12-14,138.0,107.7054443359375,130.85845947265625,330.5758056640625,359.73309326171875,48.32046127319336,251.0500030517578
2023-12-15,139.14999389648438,109.96859741210938,131.51304626464844,332.3121337890625,364.45184326171875,48.86012649536133,253.5
2023-12-18,138.89999389648438,111.648681640625,134.6868133544922,341.9366455078125,366.33929443359375,50.046409606933594,252.0800018310547
2023-12-19,140.14999389648438,111.4365005493164,135.52984619140625,347.6319580078125,366.93902587890625,49.573692321777344,257.2200012207031
2023-12-20,135.47000122070312,108.58110046386719,137.2059783935547,346.5603332519531,364.34368896484375,48.081607818603516,247.13999938964844
2023-12-21,139.91000366210938,110.23468017578125,139.26895141601562,351.3329162597656,367.2142333984375,48.9600715637207,254.5
2023-12-22,139.60000610351562,109.7154312133789,140.33016967773438,350.63836669921875,368.2366027832031,48.8001708984375,252.5399932861328
2023-12-26,143.41000366210938,110.68450927734375,140.35992431640625,352.0671081542969,368.3152770996094,49.24889373779297,256.6099853515625
2023-12-27,146.07000732421875,110.12516021728516,139.21934509277344,355.04376220703125,367.7353210449219,49.38681411743164,261.44000244140625
2023-12-28,148.75999450683594,109.75747680664062,139.08047485351562,355.5299987792969,368.9248352050781,49.49174499511719,253.17999267578125
2023-12-29,147.41000366210938,109.15511322021484,138.54495239257812,351.2039489746094,369.67193603515625,49.49174499511719,248.47999572753906
2024-01-02,138.5800018310547,106.13642120361328,137.0373992919922,343.5936584472656,364.5895080566406,48.13856887817383,248.4199981689453
2024-01-03,135.32000732421875,103.51571655273438,137.78125,341.787841796875,364.3240051269531,47.539939880371094,238.4499969482422
2024-01-04,136.00999450683594,102.57987976074219,135.27198791503906,344.4171447753906,361.7090759277344,47.96868133544922,237.92999267578125
2024-01-05,138.5800018310547,102.60629272460938,134.6173858642578,349.2095947265625,361.5223083496094,49.067012786865234,237.49000549316406
2024-01-08,146.17999267578125,105.10671997070312,137.70188903808594,355.86737060546875,368.3447265625,52.22108459472656,240.4499969482422
2024-01-09,149.25999450683594,105.85380554199219,139.7946014404297,354.6468811035156,369.4261474609375,53.107540130615234,234.9600067138672
2024-01-10,148.5399932861328,105.66606140136719,141.11367797851562,367.58538818359375,376.28790283203125,54.31679916381836,233.94000244140625
2024-01-11,148.02000427246094,107.5641098022461,140.91531372070312,366.7915954589844,378.1164855957031,54.78850555419922,227.22000122070312
2024-01-12,146.55999755859375,108.31706237792969,141.48068237304688,371.5740966796875,381.8914489746094,54.67657470703125,218.88999938964844
2024-01-16,158.74000549316406,109.02896118164062,141.32200622558594,364.59881591796875,383.6609191894531,56.34755325317383,219.91000366210938
2024-01-17,160.1699981689453,107.92493438720703,140.31033325195312,365.5017395019531,382.87445068359375,56.018760681152344,215.5500030517578
2024-01-18,162.6699981689453,111.85989379882812,142.30386352539062,373.20135498046875,387.1999816894531,57.072113037109375,211.8800048828125
2024-01-19,174.22999572753906,118.44001770019531,145.18006896972656,380.46429443359375,391.9187316894531,59.45465850830078,212.19000244140625
2024-01-22,168.17999267578125,119.34944915771484,144.7932891845703,378.80731201171875,389.7952880859375,59.617557525634766,208.8000030517578
2024-01-23,168.4199981689453,119.9175796508789,145.83468627929688,382.2007141113281,392.144775390625,59.836421966552734,209.13999938964844
2024-01-24,178.2899932861328,122.61259460449219,147.48106384277344,387.6578674316406,395.7428283691406,61.32451629638672,207.8300018310547
2024-01-25,180.3300018310547,120.2784194946289,150.62506103515625,390.1185607910156,398.013671875,61.5793571472168,182.6300048828125
2024-01-26,177.25,117.82201385498047,150.9424591064453,391.0710754394531,397.089599609375,60.99371337890625,183.25
2024-01-29,177.8300018310547,119.08248138427734,152.25164794921875,397.8974914550781,402.78155517578125,62.42683792114258,190.92999267578125
2024-01-30,172.05999755859375,118.14273071289062,150.2184295654297,396.94500732421875,401.6706848144531,62.73564529418945,191.58999633789062
2024-01-31,167.69000244140625,115.38904571533203,138.95156860351562,387.10223388671875,390.8470764160156,61.489410400390625,187.2899932861328
2024-02-01,170.47999572753906,117.34577941894531,140.0028839111328,391.7060546875,396.942138671875,62.988494873046875,188.86000061035156
2024-02-02,177.66000366210938,119.72493743896484,141.212890625,471.29150390625,404.2561950683594,66.11959075927734,187.91000366210938
2024-02-05,174.22999572753906,121.5594253540039,142.50221252441406,455.8328552246094,398.78045654296875,69.28964233398438,181.05999755859375
2024-02-06,167.8800048828125,119.55967712402344,142.9187774658203,451.1794128417969,398.6231689453125,68.18132781982422,185.10000610351562
2024-02-07,170.94000244140625,122.92455291748047,144.3469696044922,465.93359375,407.0382385253906,70.05616760253906,187.5800018310547
2024-02-08,169.35000610351562,124.6553726196289,144.71392822265625,466.34039306640625,407.0971374511719,69.59844970703125,189.55999755859375
2024-02-09,172.47999572753906,125.50415802001953,147.77862548828125,464.465087890625,413.4281311035156,72.08894348144531,193.57000732421875
2024-02-12,171.91000366210938,123.70096588134766,146.32066345214844,465.2490234375,408.22772216796875,72.203857421875,188.1300048828125
2024-02-13,171.5399932861328,122.3955078125,143.95025634765625,456.53729248046875,399.4390869140625,72.08393859863281,184.02000427246094
2024-02-14,178.6999969482422,123.42912292480469,144.74368286132812,469.5948486328125,403.29986572265625,73.85485076904297,188.7100067138672
2024-02-15,176.75999450683594,123.70781707763672,141.5996856689453,480.2611083984375,400.4141540527344,72.61360931396484,200.4499969482422
2024-02-16,173.8699951171875,121.79216766357422,139.36813354492188,469.634521484375,397.9519348144531,72.56863403320312,199.9499969482422
2024-02-20,165.69000244140625,119.94105529785156,139.9631805419922,468.0768127441406,396.7011413574219,69.4095687866211,193.75999450683594
2024-02-21,164.2899932861328,120.02906036376953,141.38148498535156,464.87847900390625,396.100341796875,67.43077850341797,194.77000427246094
2024-02-22,181.86000061035156,127.60269165039062,142.90884399414062,482.85662841796875,405.4272155761719,78.49002075195312,197.41000366210938
2024-02-23,176.52000427246094,126.76853942871094,142.77993774414062,480.7707214355469,404.13702392578125,78.76885986328125,191.97000122070312
2024-02-26,176.00999450683594,128.01632690429688,136.44232177734375,478.49615478515625,401.37933349609375,79.04369354248047,199.39999389648438
2024-02-27,178.0,126.75486755371094,137.74156188964844,483.7703552246094,401.32025146484375,78.65292358398438,199.72999572753906
2024-02-28,176.5399932861328,126.08895111083984,135.26206970214844,480.7607727050781,401.556640625,77.61555480957031,202.0399932861328
2024-02-29,192.52999877929688,127.17143249511719,137.32501220703125,486.82965087890625,407.3871765136719,79.06366729736328,201.8800048828125
2024-03-01,202.63999938964844,136.82113647460938,136.01583862304688,498.917724609375,409.2190246582031,82.22872161865234,202.63999938964844
2024-03-04,205.36000061035156,137.12326049804688,132.2569122314453,494.83538818359375,408.6478271484375,85.18492126464844,188.13999938964844
2024-03-05,205.1300048828125,131.30393981933594,131.58245849609375,486.91900634765625,396.563232421875,85.91551971435547,180.74000549316406
2024-03-06,210.6300048828125,132.0128936767578,130.32289123535156,492.7494812011719,396.0117492675781,88.64997100830078,176.5399932861328
2024-03-07,211.3800048828125,137.58775329589844,133.27847290039062,508.7411193847656,402.9551696777344,92.61672973632812,178.64999389648438
2024-03-08,207.38999938964844,127.97621154785156,134.30001831054688,502.5431213378906,400.0793151855469,87.47862243652344,175.33999633789062
2024-03-11,198.38999938964844,126.45075225830078,136.54148864746094,480.3336486816406,398.4049987792969,85.72562408447266,177.77000427246094
2024-03-12,202.75999450683594,126.32952880859375,137.3646697998047,496.3848876953125,409.00238037109375,91.86115264892578,177.5399932861328
2024-03-13,194.7899932861328,123.00374603271484,138.64410400390625,492.2330017089844,408.8250732421875,90.83673858642578,169.47999572753906
2024-03-14,187.05999755859375,123.43401336669922,141.92698669433594,488.5181579589844,418.7920837402344,87.8943862915039,162.5
2024-03-15,191.05999755859375,120.81624603271484,140.02272033691406,480.8402404785156,410.12506103515625,87.7874526977539,163.57000732421875
2024-03-18,190.64999389648438,120.98639678955078,146.4694061279297,493.633544921875,411.01153564453125,88.40512084960938,173.8000030517578
2024-03-19,181.4199981689453,121.06169891357422,145.82473754882812,492.8985290527344,415.0396728515625,89.34757995605469,171.32000732421875
2024-03-20,179.72999572753906,125.30802917480469,147.52072143554688,502.1159973144531,418.80194091796875,90.32102966308594,175.66000366210938
2024-03-21,178.67999267578125,132.3787078857422,146.3900909423828,504.3409423828125,422.8793640136719,91.3834228515625,172.82000732421875
2024-03-22,179.64999389648438,132.9158477783203,149.53411865234375,506.1487121582031,422.2588806152344,94.2358169555664,170.8300018310547
2024-03-25,178.6300048828125,132.73025512695312,148.83985900878906,499.6328430175781,416.4677429199219,94.94840240478516,172.6300048828125
2024-03-26,177.8699951171875,130.75735473632812,149.43490600585938,492.55084228515625,415.2760314941406,92.50879669189453,177.6699981689453
2024-03-27,179.58999633789062,129.50428771972656,149.63328552246094,490.5345458984375,415.0593566894531,90.1990966796875,179.8300018310547
2024-03-28,180.49000549316406,130.1602783203125,149.69277954101562,482.310302734375,414.3600769042969,90.3050308227539,175.7899932861328
2024-04-01,183.33999633789062,132.60064697265625,154.21542358398438,488.04144287109375,418.15191650390625,90.31202697753906,175.22000122070312
2024-04-02,178.6999969482422,131.47129821777344,153.29306030273438,494.0209045410156,415.0692443847656,89.40155792236328,166.6300048828125
2024-04-03,180.77000427246094,133.8723602294922,153.6500701904297,503.3277893066406,414.0941467285156,88.913818359375,168.3800048828125
2024-04-04,165.8300018310547,129.38348388671875,149.2960662841797,507.47967529296875,411.56304931640625,85.8565444946289,171.11000061035156
2024-04-05,170.4199981689453,131.53707885742188,151.24990844726562,523.7891235351562,419.0875549316406,87.9583740234375,164.89999389648438
2024-04-08,169.89999389648438,131.21006774902344,153.5806427001953,515.7535400390625,418.17156982421875,87.08385467529297,172.97999572753906
2024-04-09,170.77999877929688,131.01168823242188,155.3163299560547,513.4193115234375,419.8360900878906,85.30584716796875,176.8800048828125
2024-04-10,167.13999938964844,129.86170959472656,154.86009216308594,516.3296508789062,416.8616638183594,86.98991394042969,171.75999450683594
2024-04-11,170.5,135.76280212402344,158.103271484375,519.6371459960938,421.4610595703125,90.56488037109375,174.60000610351562
2024-04-12,163.27999877929688,131.9927520751953,156.43704223632812,508.45306396484375,415.5223083496094,88.13626098632812,171.0500030517578
2024-04-15,160.32000732421875,128.71470642089844,153.59056091308594,496.8616943359375,407.3871765136719,85.95249938964844,161.47999572753906
2024-04-16,163.4600067138672,130.51873779296875,153.13433837890625,496.3948059082031,408.31292724609375,87.36569213867188,157.11000061035156
2024-04-17,154.02000427246094,125.95911407470703,154.19558715820312,490.8424987792969,405.6143798828125,83.98759460449219,155.4499969482422
2024-04-18,155.0800018310547,123.63758850097656,154.73114013671875,498.42108154296875,398.1587829589844,84.62322998046875,149.92999267578125
2024-04-19,146.63999938964844,118.30708312988281,152.82687377929688,477.8306884765625,393.08660888671875,76.15702819824219,147.0500030517578
2024-04-22,148.63999938964844,120.2466049194336,154.9989471435547,478.4862060546875,394.89886474609375,79.47314453125,142.0500030517578
2024-04-23,152.27000427246094,122.67517852783203,156.96270751953125,492.7594909667969,401.4089050292969,82.37651062011719,144.67999267578125
2024-04-24,151.74000549316406,123.42448425292969,157.82557678222656,490.1769714355469,402.8763732910156,79.63206481933594,162.1300048828125
2024-04-25,153.75999450683594,127.11695098876953,154.7212371826172,438.4079284667969,393.0078430175781,82.58538818359375,170.17999267578125
2024-04-26,157.39999389648438,131.9927520751953,170.54049682617188,440.3050842285156,400.1777648925781,87.6855239868164,168.2899932861328
2024-04-29,160.1999969482422,131.4575653076172,164.78802490234375,429.7068786621094,396.1692810058594,87.70751190185547,194.0500030517578
2024-04-30,158.3800048828125,127.6914291381836,161.44564819335938,427.2734069824219,383.4446716308594,86.35327911376953,183.27999877929688
2024-05-01,144.27000427246094,122.05355072021484,162.5167999267578,436.232666015625,388.96978759765625,82.99414825439453,179.99000549316406
2024-05-02,146.16000366210938,121.63226318359375,165.25418090820312,438.7058410644531,391.8259582519531,85.76859283447266,180.00999450683594
2024-05-03,150.60000610351562,125.51522827148438,165.86911010742188,448.9166564941406,400.5126647949219,88.73892211914062,181.19000244140625
2024-05-06,155.77999877929688,128.67739868164062,166.7220458984375,462.5442810058594,407.28863525390625,92.08802032470703,184.75999450683594
2024-05-07,154.42999267578125,127.97034454345703,169.84622192382812,465.0870666503906,403.152099609375,90.5029296875,177.80999755859375
2024-05-08,153.6199951171875,130.15635681152344,167.9915771484375,469.4176940917969,404.333984375,90.36100769042969,174.72000122070312
2024-05-09,152.38999938964844,128.2217559814453,168.56678771972656,472.2187194824219,406.08709716796875,88.69695281982422,171.97000122070312
2024-05-10,151.9199981689453,130.88600158691406,167.2675323486328,472.9934997558594,408.4704895019531,89.82730865478516,168.47000122070312
2024-05-13,150.55999755859375,131.34854125976562,167.75352478027344,464.8586120605469,407.4659423828125,90.3480224609375,171.88999938964844
2024-05-14,153.16000366210938,135.52418518066406,168.94369506835938,468.6727600097656,410.26300048828125,91.30447387695312,177.5500030517578
2024-05-15,159.6699981689453,141.03733825683594,171.09588623046875,478.2975158691406,417.43597412109375,94.5766372680664,173.99000549316406
2024-05-16,162.6199951171875,138.67649841308594,172.75216674804688,470.04345703125,415.3738708496094,94.3057861328125,174.83999633789062
2024-05-17,164.47000122070312,137.0227508544922,174.61679077148438,468.7322998046875,414.60430908203125,92.42683410644531,177.4600067138672
2024-05-20,166.3300018310547,138.86309814453125,175.4697265625,465.6830139160156,419.6658935546875,94.72654724121094,174.9499969482422
2024-05-21,164.66000366210938,137.40670776367188,176.3921356201172,461.5013732910156,423.3165283203125,95.33219909667969,186.60000610351562
2024-05-22,165.52000427246094,136.72325134277344,174.93418884277344,464.630126953125,424.7767639160156,94.89644622802734,180.11000061035156
2024-05-23,160.42999267578125,136.8263397216797,172.1273651123047,462.6435852050781,421.3037109375,103.74046325683594,173.74000549316406
2024-05-24,166.36000061035156,138.25521850585938,173.55555725097656,474.99981689453125,424.4216003417969,106.40895080566406,179.24000549316406
2024-05-28,171.61000061035156,138.70791625976562,174.9539794921875,476.68841552734375,424.5794677734375,113.83675384521484,176.75
2024-05-29,165.13999938964844,136.5690460205078,174.45809936523438,471.1658630371094,423.44482421875,114.76023864746094,176.19000244140625
2024-05-30,166.75,133.9578094482422,170.69915771484375,463.9050598144531,409.1382141113281,110.43767547607422,178.7899932861328
2024-05-31,166.89999389648438,130.46861267089844,171.0859832763672,463.6865539550781,409.5920715332031,109.57115936279297,178.0800018310547
2024-06-03,163.5500030517578,129.8155975341797,171.75050354003906,474.2747497558594,408.0035400390625,114.93512725830078,176.2899932861328
2024-06-04,159.99000549316406,130.6915740966797,172.3654022216797,473.7781066894531,410.51953125,116.37132263183594,174.77000427246094
2024-06-05,166.1699981689453,138.7707977294922,173.97213745117188,491.7264404296875,418.3536071777344,122.3709487915039,175.0
2024-06-06,166.77999877929688,137.6099853515625,175.28128051757812,490.43524169921875,418.8568115234375,120.92975616455078,177.94000244140625
2024-06-07,167.8699951171875,138.13735961914062,173.02992248535156,489.640625,418.19580078125,120.81982421875,177.47999572753906
2024-06-10,160.33999633789062,141.4595947265625,173.77462768554688,499.2157287597656,422.162109375,121.7213134765625,173.7899932861328
2024-06-11,158.9600067138672,143.47866821289062,175.3732452392578,504.0528564453125,426.907958984375,120.85173797607422,170.66000366210938
2024-06-12,160.24000549316406,146.86474609375,176.53497314453125,505.41363525390625,435.1761474609375,125.13966369628906,177.2899932861328
2024-06-13,159.89999389648438,164.8831787109375,173.92355346679688,500.7055969238281,435.689208984375,129.5475311279297,182.47000122070312
2024-06-14,159.6300048828125,170.38746643066406,175.5420684814453,501.26239013671875,436.666015625,131.8164520263672,178.00999450683594
2024-06-17,158.39999389648438,179.6019287109375,175.98887634277344,503.7181396484375,442.3886413574219,130.9168701171875,187.44000244140625
2024-06-18,154.6300048828125,177.0142822265625,173.8540496826172,496.6192321777344,440.3857421875,135.5146484375,184.86000061035156
2024-06-20,161.77999877929688,170.34034729003906,175.05551147460938,498.8164978027344,439.7542419433594,130.71697998046875,181.57000732421875
2024-06-21,161.22999572753906,162.88372802734375,178.3620147705078,491.9363098144531,443.7798156738281,126.50900268554688,183.00999450683594
2024-06-24,160.25,156.85752868652344,177.9548797607422,496.0425720214844,441.697998046875,118.0530776977539,182.5800018310547
2024-06-25,160.25,155.7324676513672,182.73094177246094,507.6653747558594,444.9342956542969,126.02922821044922,187.35000610351562
2024-06-26,157.5399932861328,156.83682250976562,182.58200073242188,510.1708679199219,446.1280822753906,126.3390884399414,196.3699951171875
2024-06-27,159.47000122070312,156.310791015625,184.10118103027344,516.5738525390625,446.80889892578125,123.93024444580078,197.4199981689453
2024-06-28,162.2100067138672,158.1697540283203,180.8642120361328,501.3219909667969,440.98760986328125,123.48046875,197.8800048828125
2024-07-01,157.69000244140625,161.6444091796875,181.69827270507812,501.7793884277344,450.6370849609375,124.24009704589844,209.86000061035156
2024-07-02,164.30999755859375,163.2876434326172,183.93240356445312,506.5716857910156,453.153076171875,122.61089324951172,231.25999450683594
2024-07-03,163.89999389648438,170.35516357421875,184.50831604003906,507.029052734375,454.6231994628906,128.21817016601562,246.38999938964844
2024-07-05,171.89999389648438,167.80262756347656,189.2545928955078,536.806884765625,461.3226318359375,125.76936340332031,251.52000427246094
2024-07-08,178.69000244140625,171.9944610595703,187.69566345214844,526.27783203125,460.0202331542969,128.13819885253906,252.94000244140625
2024-07-09,177.10000610351562,170.75807189941406,187.64601135253906,526.953857421875,453.4096374511719,131.3166961669922,262.3299865722656
2024-07-10,183.9600067138672,171.87918090820312,189.8304443359375,531.6168823242188,460.0301208496094,134.84500122070312,263.260009765625
2024-07-11,181.94000244140625,168.06271362304688,184.26010131835938,509.7533264160156,448.6342468261719,127.33860778808594,241.02999877929688
2024-07-12,181.61000061035156,167.54254150390625,183.7635955810547,496.00274658203125,447.4995422363281,129.177734375,248.22999572753906
2024-07-15,179.8300018310547,168.87547302246094,185.21328735351562,493.3083190917969,447.9040832519531,128.37806701660156,252.63999938964844
2024-07-16,177.5500030517578,166.86573791503906,182.62173461914062,486.9749755859375,443.5232849121094,126.29910278320312,256.55999755859375
2024-07-17,159.42999267578125,153.66464233398438,179.7421875,459.3346862792969,437.60333251953125,117.93313598632812,248.5
2024-07-18,155.77000427246094,158.13726806640625,176.4357147216797,473.1150207519531,434.4953308105469,121.03164672851562,249.22999572753906
2024-07-19,151.5800018310547,155.0143280029297,176.40591430664062,474.0497131347656,431.27886962890625,117.8731689453125,239.1999969482422
